record_id,cpse_name,local_material_code,description,category,supplied_unit,manufacturer,part_number,ground_truth_standard_material_id,ground_truth_standard_code,description_variant,hard_negative_standard_material_id,hard_negative_reason,synthetic_data_notice
SYN-REC-0607,Dakshin Steel Demo Works,LOC-BRG-62-20-C3-2,DEEP GROOVE BALL BEARING SER. 62 B20 MM RADIAL CLEARANCE C3,Bearings,nos,Synthetic Process Systems,DEMO-PN-122-2,SYN-CAN-122,SYN-BRG-62-20-C3,abbreviation_capitalization,SYN-CAN-127,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0608,Narmada Power Demo Limited,LOC-BRG-62-20-C3-3,bearing; radial clearance C3; bore 20 mm; Series 62; deep groove ball bearing,Bearings,No.,Prototype Engineering Supply,DEMO-PN-122-3,SYN-CAN-122,SYN-BRG-62-20-C3,punctuation_reordered,SYN-CAN-127,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0609,Vindhya Engineering Demo Services,LOC-BRG-62-20-C3-4,"deep groove ball bearing with radial clearance C3 radial clearance, Series 62, bore 20 mm",Bearings,each,DemoForge Industries,DEMO-PN-122-4,SYN-CAN-122,SYN-BRG-62-20-C3,equivalent_terminology,SYN-CAN-127,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0610,Astra Petrochem Demo Corporation,LOC-BRG-62-20-C3-5,"Deep Groove Ball Bearing Series 62, bore 20 mm, clearance radial clearance C3",Bearings,pcs,Prototype Engineering Supply,DEMO-PN-122-5,SYN-CAN-122,SYN-BRG-62-20-C3,near_duplicate_bore,SYN-CAN-127,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0611,Dakshin Steel Demo Works,LOC-BRG-62-25-Normal-1,Deep Groove Ball Bearing Series 62 Bore 25 mm Normal Clearance,Bearings,each,Synthetic Process Systems,DEMO-PN-123-1,SYN-CAN-123,SYN-BRG-62-25-Normal,canonical_case,SYN-CAN-128,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0612,Narmada Power Demo Limited,LOC-BRG-62-25-Normal-2,DEEP GROOVE BALL BEARING SER. 62 B25 MM RADIAL CLEARANCE NORMAL,Bearings,nos,DemoForge Industries,DEMO-PN-123-2,SYN-CAN-123,SYN-BRG-62-25-Normal,abbreviation_capitalization,SYN-CAN-128,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0613,Vindhya Engineering Demo Services,LOC-BRG-62-25-Normal-3,bearing; radial clearance Normal; bore 25 mm; Series 62; deep groove ball bearing,Bearings,No.,Prototype Engineering Supply,DEMO-PN-123-3,SYN-CAN-123,SYN-BRG-62-25-Normal,punctuation_reordered,SYN-CAN-128,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0614,Astra Petrochem Demo Corporation,LOC-BRG-62-25-Normal-4,"deep groove ball bearing with radial clearance Normal radial clearance, Series 62, bore 25 mm",Bearings,each,Prototype Engineering Supply,DEMO-PN-123-4,SYN-CAN-123,SYN-BRG-62-25-Normal,equivalent_terminology,SYN-CAN-128,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0615,Bharat Thermal Demo Enterprise,LOC-BRG-62-25-Normal-5,"Deep Groove Ball Bearing Series 62, bore 25 mm, clearance radial clearance Normal",Bearings,pcs,DemoForge Industries,DEMO-PN-123-5,SYN-CAN-123,SYN-BRG-62-25-Normal,near_duplicate_bore,SYN-CAN-128,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0616,Narmada Power Demo Limited,LOC-BRG-62-25-C3-1,Deep Groove Ball Bearing Series 62 Bore 25 mm C3 Clearance,Bearings,each,DemoForge Industries,DEMO-PN-124-1,SYN-CAN-124,SYN-BRG-62-25-C3,canonical_case,SYN-CAN-129,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0617,Vindhya Engineering Demo Services,LOC-BRG-62-25-C3-2,DEEP GROOVE BALL BEARING SER. 62 B25 MM RADIAL CLEARANCE C3,Bearings,nos,Synthetic Process Systems,DEMO-PN-124-2,SYN-CAN-124,SYN-BRG-62-25-C3,abbreviation_capitalization,SYN-CAN-129,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0618,Astra Petrochem Demo Corporation,LOC-BRG-62-25-C3-3,bearing; radial clearance C3; bore 25 mm; Series 62; deep groove ball bearing,Bearings,No.,Prototype Engineering Supply,DEMO-PN-124-3,SYN-CAN-124,SYN-BRG-62-25-C3,punctuation_reordered,SYN-CAN-129,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0619,Bharat Thermal Demo Enterprise,LOC-BRG-62-25-C3-4,"deep groove ball bearing with radial clearance C3 radial clearance, Series 62, bore 25 mm",Bearings,each,Prototype Engineering Supply,DEMO-PN-124-4,SYN-CAN-124,SYN-BRG-62-25-C3,equivalent_terminology,SYN-CAN-129,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0620,Dakshin Steel Demo Works,LOC-BRG-62-25-C3-5,"Deep Groove Ball Bearing Series 62, bore 25 mm, clearance radial clearance C3",Bearings,pcs,Synthetic Process Systems,DEMO-PN-124-5,SYN-CAN-124,SYN-BRG-62-25-C3,near_duplicate_bore,SYN-CAN-129,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0621,Vindhya Engineering Demo Services,LOC-BRG-62-30-Normal-1,Deep Groove Ball Bearing Series 62 Bore 30 mm Normal Clearance,Bearings,each,Synthetic Process Systems,DEMO-PN-125-1,SYN-CAN-125,SYN-BRG-62-30-Normal,canonical_case,SYN-CAN-130,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0622,Astra Petrochem Demo Corporation,LOC-BRG-62-30-Normal-2,DEEP GROOVE BALL BEARING SER. 62 B30 MM RADIAL CLEARANCE NORMAL,Bearings,nos,Prototype Engineering Supply,DEMO-PN-125-2,SYN-CAN-125,SYN-BRG-62-30-Normal,abbreviation_capitalization,SYN-CAN-130,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0623,Bharat Thermal Demo Enterprise,LOC-BRG-62-30-Normal-3,bearing; radial clearance Normal; bore 30 mm; Series 62; deep groove ball bearing,Bearings,No.,Synthetic Process Systems,DEMO-PN-125-3,SYN-CAN-125,SYN-BRG-62-30-Normal,punctuation_reordered,SYN-CAN-130,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0624,Dakshin Steel Demo Works,LOC-BRG-62-30-Normal-4,"deep groove ball bearing with radial clearance Normal radial clearance, Series 62, bore 30 mm",Bearings,each,Prototype Engineering Supply,DEMO-PN-125-4,SYN-CAN-125,SYN-BRG-62-30-Normal,equivalent_terminology,SYN-CAN-130,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0625,Narmada Power Demo Limited,LOC-BRG-62-30-Normal-5,"Deep Groove Ball Bearing Series 62, bore 30 mm, clearance radial clearance Normal",Bearings,pcs,Prototype Engineering Supply,DEMO-PN-125-5,SYN-CAN-125,SYN-BRG-62-30-Normal,near_duplicate_bore,SYN-CAN-130,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0626,Astra Petrochem Demo Corporation,LOC-BRG-62-30-C3-1,Deep Groove Ball Bearing Series 62 Bore 30 mm C3 Clearance,Bearings,each,Prototype Engineering Supply,DEMO-PN-126-1,SYN-CAN-126,SYN-BRG-62-30-C3,canonical_case,SYN-CAN-131,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0627,Bharat Thermal Demo Enterprise,LOC-BRG-62-30-C3-2,DEEP GROOVE BALL BEARING SER. 62 B30 MM RADIAL CLEARANCE C3,Bearings,nos,Prototype Engineering Supply,DEMO-PN-126-2,SYN-CAN-126,SYN-BRG-62-30-C3,abbreviation_capitalization,SYN-CAN-131,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0628,Dakshin Steel Demo Works,LOC-BRG-62-30-C3-3,bearing; radial clearance C3; bore 30 mm; Series 62; deep groove ball bearing,Bearings,No.,Prototype Engineering Supply,DEMO-PN-126-3,SYN-CAN-126,SYN-BRG-62-30-C3,punctuation_reordered,SYN-CAN-131,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0629,Narmada Power Demo Limited,LOC-BRG-62-30-C3-4,"deep groove ball bearing with radial clearance C3 radial clearance, Series 62, bore 30 mm",Bearings,each,DemoForge Industries,DEMO-PN-126-4,SYN-CAN-126,SYN-BRG-62-30-C3,equivalent_terminology,SYN-CAN-131,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0630,Vindhya Engineering Demo Services,LOC-BRG-62-30-C3-5,"Deep Groove Ball Bearing Series 62, bore 30 mm, clearance radial clearance C3",Bearings,pcs,Synthetic Process Systems,DEMO-PN-126-5,SYN-CAN-126,SYN-BRG-62-30-C3,near_duplicate_bore,SYN-CAN-131,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0631,Bharat Thermal Demo Enterprise,LOC-BRG-62-35-Normal-1,Deep Groove Ball Bearing Series 62 Bore 35 mm Normal Clearance,Bearings,each,Prototype Engineering Supply,DEMO-PN-127-1,SYN-CAN-127,SYN-BRG-62-35-Normal,canonical_case,SYN-CAN-132,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0632,Dakshin Steel Demo Works,LOC-BRG-62-35-Normal-2,DEEP GROOVE BALL BEARING SER. 62 B35 MM RADIAL CLEARANCE NORMAL,Bearings,nos,DemoForge Industries,DEMO-PN-127-2,SYN-CAN-127,SYN-BRG-62-35-Normal,abbreviation_capitalization,SYN-CAN-132,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0633,Narmada Power Demo Limited,LOC-BRG-62-35-Normal-3,bearing; radial clearance Normal; bore 35 mm; Series 62; deep groove ball bearing,Bearings,No.,Prototype Engineering Supply,DEMO-PN-127-3,SYN-CAN-127,SYN-BRG-62-35-Normal,punctuation_reordered,SYN-CAN-132,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0634,Vindhya Engineering Demo Services,LOC-BRG-62-35-Normal-4,"deep groove ball bearing with radial clearance Normal radial clearance, Series 62, bore 35 mm",Bearings,each,Prototype Engineering Supply,DEMO-PN-127-4,SYN-CAN-127,SYN-BRG-62-35-Normal,equivalent_terminology,SYN-CAN-132,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0635,Astra Petrochem Demo Corporation,LOC-BRG-62-35-Normal-5,"Deep Groove Ball Bearing Series 62, bore 35 mm, clearance radial clearance Normal",Bearings,pcs,Prototype Engineering Supply,DEMO-PN-127-5,SYN-CAN-127,SYN-BRG-62-35-Normal,near_duplicate_bore,SYN-CAN-132,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0636,Dakshin Steel Demo Works,LOC-BRG-62-35-C3-1,Deep Groove Ball Bearing Series 62 Bore 35 mm C3 Clearance,Bearings,each,Prototype Engineering Supply,DEMO-PN-128-1,SYN-CAN-128,SYN-BRG-62-35-C3,canonical_case,SYN-CAN-133,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0637,Narmada Power Demo Limited,LOC-BRG-62-35-C3-2,DEEP GROOVE BALL BEARING SER. 62 B35 MM RADIAL CLEARANCE C3,Bearings,nos,DemoForge Industries,DEMO-PN-128-2,SYN-CAN-128,SYN-BRG-62-35-C3,abbreviation_capitalization,SYN-CAN-133,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0638,Vindhya Engineering Demo Services,LOC-BRG-62-35-C3-3,bearing; radial clearance C3; bore 35 mm; Series 62; deep groove ball bearing,Bearings,No.,Prototype Engineering Supply,DEMO-PN-128-3,SYN-CAN-128,SYN-BRG-62-35-C3,punctuation_reordered,SYN-CAN-133,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0639,Astra Petrochem Demo Corporation,LOC-BRG-62-35-C3-4,"deep groove ball bearing with radial clearance C3 radial clearance, Series 62, bore 35 mm",Bearings,each,DemoForge Industries,DEMO-PN-128-4,SYN-CAN-128,SYN-BRG-62-35-C3,equivalent_terminology,SYN-CAN-133,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0640,Bharat Thermal Demo Enterprise,LOC-BRG-62-35-C3-5,"Deep Groove Ball Bearing Series 62, bore 35 mm, clearance radial clearance C3",Bearings,pcs,DemoForge Industries,DEMO-PN-128-5,SYN-CAN-128,SYN-BRG-62-35-C3,near_duplicate_bore,SYN-CAN-133,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0641,Narmada Power Demo Limited,LOC-BRG-62-40-Normal-1,Deep Groove Ball Bearing Series 62 Bore 40 mm Normal Clearance,Bearings,each,Prototype Engineering Supply,DEMO-PN-129-1,SYN-CAN-129,SYN-BRG-62-40-Normal,canonical_case,SYN-CAN-134,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0642,Vindhya Engineering Demo Services,LOC-BRG-62-40-Normal-2,DEEP GROOVE BALL BEARING SER. 62 B40 MM RADIAL CLEARANCE NORMAL,Bearings,nos,Synthetic Process Systems,DEMO-PN-129-2,SYN-CAN-129,SYN-BRG-62-40-Normal,abbreviation_capitalization,SYN-CAN-134,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0643,Astra Petrochem Demo Corporation,LOC-BRG-62-40-Normal-3,bearing; radial clearance Normal; bore 40 mm; Series 62; deep groove ball bearing,Bearings,No.,DemoForge Industries,DEMO-PN-129-3,SYN-CAN-129,SYN-BRG-62-40-Normal,punctuation_reordered,SYN-CAN-134,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0644,Bharat Thermal Demo Enterprise,LOC-BRG-62-40-Normal-4,"deep groove ball bearing with radial clearance Normal radial clearance, Series 62, bore 40 mm",Bearings,each,DemoForge Industries,DEMO-PN-129-4,SYN-CAN-129,SYN-BRG-62-40-Normal,equivalent_terminology,SYN-CAN-134,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0645,Dakshin Steel Demo Works,LOC-BRG-62-40-Normal-5,"Deep Groove Ball Bearing Series 62, bore 40 mm, clearance radial clearance Normal",Bearings,pcs,DemoForge Industries,DEMO-PN-129-5,SYN-CAN-129,SYN-BRG-62-40-Normal,near_duplicate_bore,SYN-CAN-134,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0646,Vindhya Engineering Demo Services,LOC-BRG-62-40-C3-1,Deep Groove Ball Bearing Series 62 Bore 40 mm C3 Clearance,Bearings,each,Prototype Engineering Supply,DEMO-PN-130-1,SYN-CAN-130,SYN-BRG-62-40-C3,canonical_case,SYN-CAN-135,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0647,Astra Petrochem Demo Corporation,LOC-BRG-62-40-C3-2,DEEP GROOVE BALL BEARING SER. 62 B40 MM RADIAL CLEARANCE C3,Bearings,nos,Synthetic Process Systems,DEMO-PN-130-2,SYN-CAN-130,SYN-BRG-62-40-C3,abbreviation_capitalization,SYN-CAN-135,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0648,Bharat Thermal Demo Enterprise,LOC-BRG-62-40-C3-3,bearing; radial clearance C3; bore 40 mm; Series 62; deep groove ball bearing,Bearings,No.,Synthetic Process Systems,DEMO-PN-130-3,SYN-CAN-130,SYN-BRG-62-40-C3,punctuation_reordered,SYN-CAN-135,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0649,Dakshin Steel Demo Works,LOC-BRG-62-40-C3-4,"deep groove ball bearing with radial clearance C3 radial clearance, Series 62, bore 40 mm",Bearings,each,Synthetic Process Systems,DEMO-PN-130-4,SYN-CAN-130,SYN-BRG-62-40-C3,equivalent_terminology,SYN-CAN-135,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0650,Narmada Power Demo Limited,LOC-BRG-62-40-C3-5,"Deep Groove Ball Bearing Series 62, bore 40 mm, clearance radial clearance C3",Bearings,pcs,Prototype Engineering Supply,DEMO-PN-130-5,SYN-CAN-130,SYN-BRG-62-40-C3,near_duplicate_bore,SYN-CAN-135,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0651,Astra Petrochem Demo Corporation,LOC-BRG-32-20-Normal-1,Taper Roller Bearing Series 32 Bore 20 mm Normal Clearance,Bearings,each,DemoForge Industries,DEMO-PN-131-1,SYN-CAN-131,SYN-BRG-32-20-Normal,canonical_case,SYN-CAN-136,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0652,Bharat Thermal Demo Enterprise,LOC-BRG-32-20-Normal-2,TAPER ROLLER BEARING SER. 32 B20 MM RADIAL CLEARANCE NORMAL,Bearings,nos,DemoForge Industries,DEMO-PN-131-2,SYN-CAN-131,SYN-BRG-32-20-Normal,abbreviation_capitalization,SYN-CAN-136,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0653,Dakshin Steel Demo Works,LOC-BRG-32-20-Normal-3,bearing; radial clearance Normal; bore 20 mm; Series 32; taper roller bearing,Bearings,No.,DemoForge Industries,DEMO-PN-131-3,SYN-CAN-131,SYN-BRG-32-20-Normal,punctuation_reordered,SYN-CAN-136,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0654,Narmada Power Demo Limited,LOC-BRG-32-20-Normal-4,"taper roller bearing with radial clearance Normal radial clearance, Series 32, bore 20 mm",Bearings,each,DemoForge Industries,DEMO-PN-131-4,SYN-CAN-131,SYN-BRG-32-20-Normal,equivalent_terminology,SYN-CAN-136,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0655,Vindhya Engineering Demo Services,LOC-BRG-32-20-Normal-5,"Taper Roller Bearing Series 32, bore 20 mm, clearance radial clearance Normal",Bearings,pcs,Synthetic Process Systems,DEMO-PN-131-5,SYN-CAN-131,SYN-BRG-32-20-Normal,near_duplicate_bore,SYN-CAN-136,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0656,Bharat Thermal Demo Enterprise,LOC-BRG-32-20-C3-1,Taper Roller Bearing Series 32 Bore 20 mm C3 Clearance,Bearings,each,DemoForge Industries,DEMO-PN-132-1,SYN-CAN-132,SYN-BRG-32-20-C3,canonical_case,SYN-CAN-137,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0657,Dakshin Steel Demo Works,LOC-BRG-32-20-C3-2,TAPER ROLLER BEARING SER. 32 B20 MM RADIAL CLEARANCE C3,Bearings,nos,Prototype Engineering Supply,DEMO-PN-132-2,SYN-CAN-132,SYN-BRG-32-20-C3,abbreviation_capitalization,SYN-CAN-137,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0658,Narmada Power Demo Limited,LOC-BRG-32-20-C3-3,bearing; radial clearance C3; bore 20 mm; Series 32; taper roller bearing,Bearings,No.,DemoForge Industries,DEMO-PN-132-3,SYN-CAN-132,SYN-BRG-32-20-C3,punctuation_reordered,SYN-CAN-137,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0659,Vindhya Engineering Demo Services,LOC-BRG-32-20-C3-4,"taper roller bearing with radial clearance C3 radial clearance, Series 32, bore 20 mm",Bearings,each,Synthetic Process Systems,DEMO-PN-132-4,SYN-CAN-132,SYN-BRG-32-20-C3,equivalent_terminology,SYN-CAN-137,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0660,Astra Petrochem Demo Corporation,LOC-BRG-32-20-C3-5,"Taper Roller Bearing Series 32, bore 20 mm, clearance radial clearance C3",Bearings,pcs,DemoForge Industries,DEMO-PN-132-5,SYN-CAN-132,SYN-BRG-32-20-C3,near_duplicate_bore,SYN-CAN-137,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0661,Dakshin Steel Demo Works,LOC-BRG-32-25-Normal-1,Taper Roller Bearing Series 32 Bore 25 mm Normal Clearance,Bearings,each,DemoForge Industries,DEMO-PN-133-1,SYN-CAN-133,SYN-BRG-32-25-Normal,canonical_case,SYN-CAN-138,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0662,Narmada Power Demo Limited,LOC-BRG-32-25-Normal-2,TAPER ROLLER BEARING SER. 32 B25 MM RADIAL CLEARANCE NORMAL,Bearings,nos,Prototype Engineering Supply,DEMO-PN-133-2,SYN-CAN-133,SYN-BRG-32-25-Normal,abbreviation_capitalization,SYN-CAN-138,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0663,Vindhya Engineering Demo Services,LOC-BRG-32-25-Normal-3,bearing; radial clearance Normal; bore 25 mm; Series 32; taper roller bearing,Bearings,No.,Synthetic Process Systems,DEMO-PN-133-3,SYN-CAN-133,SYN-BRG-32-25-Normal,punctuation_reordered,SYN-CAN-138,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0664,Astra Petrochem Demo Corporation,LOC-BRG-32-25-Normal-4,"taper roller bearing with radial clearance Normal radial clearance, Series 32, bore 25 mm",Bearings,each,DemoForge Industries,DEMO-PN-133-4,SYN-CAN-133,SYN-BRG-32-25-Normal,equivalent_terminology,SYN-CAN-138,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
